analysis_split,image_id,class_id,native_h,native_w,native_beta0,native_beta1,resized_beta0,resized_beta1,native_foreground_fraction,resized_foreground_fraction,topology_preserved
test,Russian_Blue_47,28,333,500,1,0,1,0,0.311339339,0.206115723,1
test,Russian_Blue_95,28,500,400,1,0,1,0,0.622805,0.495910645,1
test,Russian_Blue_82,28,334,500,1,0,1,0,0.649077844,0.435546875,1
test,Russian_Blue_72,28,500,375,1,0,1,0,0.672485333,0.503723145,1
test,Russian_Blue_27,28,334,500,1,0,1,0,0.382011976,0.256591797,1
test,Russian_Blue_49,28,334,500,1,1,1,1,0.16897006,0.113220215,1
test,Russian_Blue_54,28,333,500,1,0,1,0,0.567429429,0.377685547,1
test,Russian_Blue_208,28,334,500,1,0,1,0,0.431467066,0.289733887,1
test,Russian_Blue_41,28,334,500,1,0,1,0,0.285832335,0.191711426,1
test,Russian_Blue_73,28,333,500,1,0,1,0,0.325339339,0.21673584,1
test,Russian_Blue_33,28,500,332,2,0,2,0,0.400951807,0.266540527,1
test,Russian_Blue_51,28,500,334,1,1,1,1,0.517982036,0.348999023,1
test,Russian_Blue_34,28,500,449,1,0,1,0,0.468160356,0.421142578,1
test,Russian_Blue_28,28,333,500,1,0,1,0,0.0498258258,0.0332641602,1
test,Russian_Blue_253,28,222,300,1,3,1,3,0.519009009,0.384643555,1
test,Russian_Blue_53,28,375,500,1,0,1,0,0.166277333,0.124755859,1
test,Russian_Blue_30,28,337,500,1,0,1,0,0.527994065,0.354125977,1
test,Russian_Blue_85,28,333,500,1,0,1,0,0.610534535,0.404968262,1
test,Russian_Blue_62,28,332,500,1,0,1,0,0.228228916,0.151428223,1
test,Russian_Blue_60,28,333,500,1,0,1,0,0.197525526,0.132202148,1
test,Russian_Blue_97,28,328,500,1,0,1,0,0.608036585,0.399536133,1
test,Russian_Blue_57,28,332,500,1,0,1,0,0.230096386,0.152282715,1
test,Russian_Blue_206,28,411,500,1,0,1,0,0.165615572,0.136352539,1
test,Russian_Blue_24,28,334,500,1,0,1,0,0.539317365,0.362060547,1
test,Russian_Blue_207,28,375,500,1,0,1,0,0.546234667,0.409973145,1
test,Russian_Blue_240,28,259,279,1,0,1,0,0.809233196,0.752380371,1
test,Russian_Blue_31,28,500,375,1,0,1,0,0.559333333,0.419799805,1
test,Russian_Blue_228,28,225,300,1,0,1,0,0.472222222,0.353942871,1
test,Russian_Blue_74,28,294,500,1,0,1,0,0.37437415,0.219482422,1
test,Russian_Blue_262,28,199,300,1,0,1,0,0.368190955,0.244445801,1
test,Russian_Blue_70,28,500,333,1,0,1,0,0.207681682,0.138916016,1
test,Russian_Blue_216,28,225,300,1,0,1,0,0.192044444,0.144348145,1
test,Russian_Blue_48,28,333,500,1,0,1,0,0.556486486,0.369018555,1
test,Russian_Blue_89,28,500,428,1,0,1,0,0.469495327,0.403076172,1
test,Russian_Blue_93,28,333,500,1,0,1,0,0.253177177,0.168640137,1
test,saint_bernard_27,29,375,500,1,0,1,0,0.194250667,0.146179199,1
test,saint_bernard_93,29,332,500,1,0,1,0,0.393945783,0.261169434,1
test,saint_bernard_45,29,400,500,1,0,1,0,0.10832,0.0866699219,1
test,saint_bernard_81,29,500,337,1,0,1,0,0.505910979,0.339599609,1
test,saint_bernard_90,29,375,500,1,0,1,0,0.148922667,0.111572266,1
test,saint_bernard_38,29,500,332,1,0,1,0,0.226777108,0.150878906,1
test,saint_bernard_79,29,500,375,1,0,1,0,0.474261333,0.35559082,1
test,saint_bernard_57,29,375,500,1,1,1,0,0.171562667,0.129150391,0
test,saint_bernard_52,29,390,500,1,0,1,0,0.545676923,0.426757812,1
test,saint_bernard_71,29,500,333,1,0,1,0,0.43648048,0.29107666,1
test,saint_bernard_200,29,375,500,1,0,1,0,0.142202667,0.106201172,1
test,saint_bernard_87,29,375,500,1,0,1,0,0.521952,0.392089844,1
test,saint_bernard_2,29,375,500,1,0,1,0,0.322101333,0.241333008,1
test,saint_bernard_41,29,333,500,1,0,1,0,0.511087087,0.338989258,1
test,saint_bernard_96,29,332,500,1,0,1,1,0.260921687,0.173706055,0
test,saint_bernard_42,29,500,333,1,0,1,0,0.633075075,0.420532227,1
test,saint_bernard_66,29,490,500,1,0,1,0,0.611559184,0.596130371,1
test,saint_bernard_98,29,333,500,1,0,1,0,0.109501502,0.0727539062,1
test,saint_bernard_8,29,333,500,2,0,2,0,0.438756757,0.292297363,1
test,saint_bernard_4,29,375,500,1,0,1,0,0.581434667,0.43560791,1
test,saint_bernard_22,29,333,500,1,0,1,0,0.23381982,0.154724121,1
test,saint_bernard_55,29,376,500,1,3,1,1,0.455047872,0.340576172,0
test,saint_bernard_51,29,375,500,1,0,1,0,0.622112,0.466552734,1
test,saint_bernard_69,29,375,500,1,0,1,0,0.252432,0.18951416,1
test,saint_bernard_194,29,375,500,2,2,1,2,0.201333333,0.151306152,0
test,saint_bernard_89,29,281,500,1,0,1,0,0.327202847,0.183898926,1
test,saint_bernard_196,29,500,494,3,0,2,0,0.294578947,0.288452148,0
test,saint_bernard_6,29,333,500,1,0,1,0,0.705735736,0.468322754,1
test,saint_bernard_34,29,500,335,1,0,1,0,0.407020896,0.273376465,1
test,saint_bernard_33,29,375,500,1,0,1,0,0.0820906667,0.0617675781,1
test,saint_bernard_1,29,500,375,1,0,1,0,0.291829333,0.218811035,1
test,saint_bernard_78,29,375,500,0,0,0,0,0,0,1
test,saint_bernard_197,29,375,500,1,2,1,2,0.240864,0.181213379,1
test,saint_bernard_44,29,500,377,1,0,1,1,0.373230769,0.283081055,0
test,saint_bernard_195,29,375,500,1,0,1,0,0.650181333,0.488098145,1
test,saint_bernard_84,29,375,500,1,0,1,0,0.534229333,0.400878906,1
test,saint_bernard_67,29,333,500,1,1,1,0,0.135123123,0.0892944336,0
test,saint_bernard_94,29,332,500,1,0,1,0,0.234331325,0.155700684,1
test,saint_bernard_99,29,500,357,1,0,1,0,0.441719888,0.314453125,1
test,saint_bernard_76,29,500,373,1,0,1,0,0.204772118,0.151672363,1
test,saint_bernard_36,29,333,500,1,0,1,1,0.242642643,0.161010742,0
test,saint_bernard_43,29,375,500,1,0,1,0,0.3152,0.236633301,1
test,saint_bernard_40,29,334,500,1,0,1,0,0.520329341,0.348999023,1
test,saint_bernard_19,29,375,500,1,0,1,0,0.22048,0.165100098,1
test,saint_bernard_58,29,333,500,1,0,1,0,0.438018018,0.290771484,1
test,saint_bernard_92,29,334,500,1,0,1,0,0.456610778,0.307495117,1
test,saint_bernard_23,29,412,500,1,0,1,0,0.455572816,0.373962402,1
test,saint_bernard_7,29,333,500,1,1,1,1,0.240576577,0.160461426,1
test,saint_bernard_54,29,377,500,1,0,1,0,0.792244032,0.599609375,1
test,saint_bernard_47,29,500,324,1,0,1,0,0.536567901,0.348632812,1
test,saint_bernard_97,29,333,500,1,0,1,0,0.633501502,0.419799805,1
test,saint_bernard_21,29,375,500,1,0,1,0,0.136917333,0.101867676,1
test,saint_bernard_46,29,500,332,1,0,1,0,0.810608434,0.538513184,1
test,saint_bernard_193,29,500,334,1,0,1,0,0.459700599,0.307922363,1
test,saint_bernard_26,29,335,500,1,0,1,0,0.591164179,0.397216797,1
test,saint_bernard_75,29,500,332,1,1,1,3,0.43696988,0.289916992,0
test,saint_bernard_65,29,375,500,1,0,1,0,0.211637333,0.15838623,1
test,saint_bernard_5,29,375,500,1,0,1,0,0.144933333,0.10925293,1
test,saint_bernard_29,29,500,357,1,0,1,0,0.258128852,0.183227539,1
test,saint_bernard_39,29,334,500,1,0,1,0,0.737317365,0.495361328,1
test,saint_bernard_68,29,375,500,1,0,1,0,0.192464,0.14440918,1
test,saint_bernard_73,29,387,450,1,0,1,1,0.511237439,0.438598633,0
test,saint_bernard_70,29,500,500,1,0,1,0,0.497452,0.497253418,1
test,saint_bernard_25,29,375,500,1,1,1,1,0.0470293333,0.03515625,1
test,saint_bernard_63,29,500,334,1,0,1,0,0.543700599,0.364929199,1
test,saint_bernard_192,29,500,500,2,0,2,0,0.206828,0.206237793,1
test,saint_bernard_80,29,333,500,1,0,1,0,0.125807808,0.0830688477,1
test,saint_bernard_24,29,375,500,1,0,1,0,0.208389333,0.156799316,1
test,saint_bernard_64,29,375,500,1,0,1,0,0.277317333,0.208190918,1
test,saint_bernard_3,29,375,500,1,0,1,0,0.399008,0.299438477,1
test,saint_bernard_199,29,375,500,2,0,1,0,0.225109333,0.168273926,0
test,saint_bernard_37,29,500,333,1,0,1,0,0.119525526,0.0793457031,1
test,saint_bernard_48,29,334,500,1,0,1,0,0.53460479,0.35925293,1
test,saint_bernard_9,29,500,375,1,0,1,0,0.502357333,0.376037598,1
test,saint_bernard_53,29,421,500,1,0,1,0,0.668912114,0.565002441,1
test,saint_bernard_35,29,375,500,1,0,1,0,0.113669333,0.0859985352,1
test,saint_bernard_191,29,375,500,2,0,2,0,0.465296,0.349487305,1
test,saint_bernard_50,29,335,500,1,0,1,0,0.644137313,0.432250977,1
test,saint_bernard_86,29,333,500,1,0,1,0,0.493681682,0.327270508,1
test,saint_bernard_85,29,500,335,1,0,1,0,0.566752239,0.379760742,1
test,saint_bernard_83,29,500,375,1,0,1,0,0.609264,0.45690918,1
test,saint_bernard_30,29,355,500,1,0,1,0,0.201983099,0.143127441,1
test,saint_bernard_88,29,334,500,1,0,1,0,0.535287425,0.359863281,1
test,saint_bernard_60,29,500,375,0,0,0,0,0,0,1
test,saint_bernard_95,29,500,332,1,0,1,0,0.342945783,0.227539062,1
test,saint_bernard_32,29,333,500,1,0,1,0,0.565981982,0.376281738,1
test,saint_bernard_62,29,375,500,1,1,1,1,0.282128,0.211608887,1
test,saint_bernard_91,29,333,500,1,0,1,0,0.477249249,0.317016602,1
test,saint_bernard_28,29,333,500,1,0,1,0,0.534504505,0.354919434,1
test,saint_bernard_31,29,333,500,1,0,1,0,0.226216216,0.149658203,1
test,saint_bernard_61,29,375,500,1,0,1,0,0.305637333,0.229187012,1
test,saint_bernard_56,29,376,500,1,0,1,0,0.629734043,0.472595215,1
test,saint_bernard_59,29,375,500,1,0,1,0,0.061312,0.0463256836,1
test,saint_bernard_74,29,375,500,1,0,1,1,0.365850667,0.274719238,0
test,saint_bernard_72,29,460,307,1,1,1,2,0.537515933,0.357849121,0
test,saint_bernard_20,29,375,500,1,0,1,0,0.120714667,0.0906982422,1
test,saint_bernard_198,29,333,500,2,0,1,0,0.313651652,0.206726074,0
test,saint_bernard_77,29,500,456,1,0,1,0,0.724508772,0.662109375,1
test,saint_bernard_82,29,375,500,1,0,1,0,0.474261333,0.355712891,1
test,saint_bernard_49,29,334,500,1,0,1,0,0.458443114,0.307922363,1
test,samoyed_25,30,333,500,1,0,1,0,0.255387387,0.16998291,1
test,samoyed_50,30,375,500,1,0,1,0,0.431648,0.323364258,1
test,samoyed_46,30,500,333,1,0,1,0,0.551813814,0.365844727,1
test,samoyed_7,30,500,407,1,0,1,0,0.617361179,0.501159668,1
test,samoyed_24,30,375,500,1,0,1,0,0.312928,0.234680176,1
test,samoyed_80,30,332,500,1,0,1,0,0.728698795,0.484008789,1
test,samoyed_200,30,375,500,2,0,1,0,0.192282667,0.143127441,0
test,samoyed_82,30,375,500,1,0,1,0,0.264346667,0.19921875,1
test,samoyed_191,30,500,375,2,0,2,0,0.155221333,0.116699219,1
test,samoyed_55,30,333,500,1,0,1,0,0.555189189,0.368713379,1
test,samoyed_91,30,500,333,1,0,1,0,0.145063063,0.0960693359,1
test,samoyed_196,30,500,375,2,2,1,1,0.218426667,0.163330078,0
test,samoyed_77,30,426,316,1,0,1,1,0.522820467,0.388244629,0
test,samoyed_52,30,500,333,1,0,1,0,0.706102102,0.46862793,1
test,samoyed_78,30,500,359,1,0,1,0,0.697910864,0.50201416,1
test,samoyed_30,30,500,333,1,0,1,0,0.615453453,0.408447266,1
test,samoyed_61,30,333,500,1,0,1,0,0.7696997,0.511230469,1
test,samoyed_41,30,334,500,1,0,1,0,0.408766467,0.273498535,1
test,samoyed_97,30,333,500,1,0,1,0,0.638618619,0.42376709,1
test,samoyed_34,30,375,500,1,0,1,0,0.426048,0.319946289,1
test,samoyed_72,30,282,500,1,0,1,0,0.538432624,0.302612305,1
test,samoyed_98,30,500,333,1,0,1,0,0.369009009,0.245666504,1
test,samoyed_43,30,372,500,1,0,1,0,0.396365591,0.294311523,1
test,samoyed_51,30,500,375,1,0,1,0,0.443402667,0.332519531,1
test,samoyed_88,30,340,500,1,0,1,0,0.283994118,0.192260742,1
test,samoyed_81,30,469,500,1,0,1,0,0.332481876,0.311706543,1
test,samoyed_21,30,375,500,1,0,1,0,0.433498667,0.325500488,1
test,samoyed_32,30,500,333,1,0,1,0,0.244966967,0.161987305,1
test,samoyed_5,30,500,375,1,0,1,0,0.0877866667,0.0658569336,1
test,samoyed_26,30,333,500,1,0,1,0,0.512828829,0.341003418,1
test,samoyed_87,30,500,333,1,0,1,0,0.446522523,0.295654297,1
test,samoyed_74,30,375,500,1,0,1,0,0.232592,0.174560547,1
test,samoyed_64,30,500,333,1,0,1,0,0.544798799,0.362121582,1
test,samoyed_94,30,500,425,1,1,1,1,0.597896471,0.508666992,1
test,samoyed_89,30,500,334,1,0,1,0,0.599886228,0.402587891,1
test,samoyed_197,30,500,375,2,0,2,0,0.449344,0.336914062,1
test,samoyed_195,30,500,375,2,0,2,0,0.510784,0.383605957,1
test,samoyed_40,30,500,333,1,0,1,0,0.89003003,0.591064453,1
test,samoyed_28,30,414,500,1,0,1,0,0.647299517,0.536010742,1
test,samoyed_3,30,500,333,1,0,1,0,0.6316997,0.419921875,1
test,samoyed_48,30,500,333,1,0,1,0,0.813711712,0.540283203,1
test,samoyed_44,30,500,400,1,0,1,0,0.59461,0.474121094,1
test,samoyed_56,30,500,333,1,0,1,0,0.631465465,0.419250488,1
test,samoyed_59,30,400,500,1,0,1,0,0.13522,0.107543945,1
test,samoyed_202,30,500,333,2,0,2,0,0.63424024,0.422302246,1
test,samoyed_53,30,333,500,1,0,1,0,0.376768769,0.250366211,1
test,samoyed_19,30,375,500,1,0,1,0,0.312853333,0.235168457,1
test,samoyed_92,30,500,333,1,0,1,0,0.325261261,0.215515137,1
test,samoyed_38,30,333,500,1,0,1,0,0.456276276,0.30291748,1
test,samoyed_85,30,375,500,1,0,1,0,0.348421333,0.261962891,1
test,samoyed_54,30,500,333,1,0,1,0,0.655543544,0.434387207,1
test,samoyed_31,30,500,375,1,0,1,0,0.948069333,0.710632324,1
test,samoyed_84,30,333,500,1,0,1,0,0.560900901,0.372436523,1
test,samoyed_35,30,500,333,1,0,1,0,0.722960961,0.479309082,1
test,samoyed_6,30,335,500,1,0,1,0,0.469934328,0.315185547,1
test,samoyed_37,30,375,500,1,0,1,0,0.641018667,0.480834961,1
test,samoyed_192,30,500,375,2,0,1,0,0.167093333,0.125,0
test,samoyed_99,30,375,500,1,0,1,0,0.785648,0.589172363,1
test,samoyed_57,30,500,333,1,0,1,0,0.391231231,0.259094238,1
test,samoyed_76,30,375,500,1,0,1,0,0.275402667,0.206359863,1
test,samoyed_73,30,333,500,1,0,1,0,0.221537538,0.145996094,1
test,samoyed_95,30,500,375,1,0,1,0,0.331850667,0.249206543,1
test,samoyed_79,30,357,500,1,0,1,1,0.297893557,0.212402344,0
test,samoyed_60,30,500,375,1,0,1,0,0.484085333,0.36340332,1
test,samoyed_198,30,490,500,2,0,1,0,0.119269388,0.115783691,0
test,samoyed_93,30,315,500,1,0,1,0,0.369447619,0.233154297,1
test,samoyed_194,30,500,375,2,0,1,0,0.177722667,0.132324219,0
test,samoyed_86,30,335,500,1,0,1,0,0.444865672,0.29876709,1
test,samoyed_90,30,333,500,1,0,1,0,0.636912913,0.422607422,1
test,samoyed_20,30,335,500,1,0,1,0,0.54199403,0.363952637,1
test,samoyed_63,30,375,500,1,0,1,0,0.706954667,0.530761719,1
test,samoyed_67,30,375,500,1,0,1,0,0.209434667,0.157226562,1
test,samoyed_199,30,500,333,1,0,1,0,0.817489489,0.54284668,1
test,samoyed_9,30,500,375,1,0,1,0,0.417370667,0.313110352,1
test,samoyed_68,30,500,333,1,0,1,0,0.570912913,0.379333496,1
test,samoyed_27,30,328,400,1,0,1,0,0.41503811,0.33972168,1
test,samoyed_96,30,443,500,1,0,1,0,0.496844244,0.438903809,1
test,samoyed_23,30,375,500,1,0,1,0,0.296256,0.222412109,1
test,samoyed_66,30,404,500,1,1,1,0,0.302772277,0.243591309,0
test,samoyed_8,30,500,375,1,1,1,2,0.495936,0.371826172,0
test,samoyed_45,30,332,500,1,0,1,0,0.158240964,0.105407715,1
test,samoyed_75,30,500,333,1,0,1,0,0.620756757,0.411743164,1
test,samoyed_36,30,500,375,1,0,1,0,0.596821333,0.444458008,1
test,samoyed_83,30,375,500,1,0,1,0,0.106352,0.0798339844,1
test,samoyed_4,30,500,290,1,0,1,0,0.700965517,0.406005859,1
test,samoyed_42,30,333,500,1,0,1,0,0.272036036,0.180908203,1
test,samoyed_71,30,313,500,1,0,1,1,0.131808307,0.0825195312,0
test,samoyed_29,30,500,333,1,0,1,0,0.708474474,0.469238281,1
test,samoyed_49,30,333,500,1,0,1,0,0.410264264,0.271850586,1
test,samoyed_70,30,333,500,1,0,1,1,0.101345345,0.0668334961,0
test,samoyed_33,30,375,500,1,0,1,0,0.438698667,0.328674316,1
test,samoyed_39,30,500,443,1,0,1,0,0.529968397,0.467956543,1
test,samoyed_69,30,375,500,1,0,1,0,0.211802667,0.158508301,1
test,samoyed_47,30,500,333,1,0,1,0,0.719603604,0.47857666,1
test,samoyed_58,30,500,333,1,0,1,0,0.422312312,0.279846191,1
test,samoyed_65,30,375,500,1,0,1,0,0.210304,0.157775879,1
test,samoyed_1,30,333,500,1,0,1,0,0.360072072,0.239440918,1
test,samoyed_22,30,375,500,1,0,1,0,0.781781333,0.587158203,1
test,samoyed_2,30,500,333,1,0,1,0,0.49372973,0.328125,1
test,samoyed_62,30,375,500,1,0,1,0,0.577850667,0.434143066,1
test,scottish_terrier_80,31,375,500,1,0,1,0,0.430053333,0.321594238,1
test,scottish_terrier_7,31,375,500,1,1,1,0,0.608144,0.456176758,0
test,scottish_terrier_85,31,500,473,1,0,1,0,0.381437632,0.360595703,1
test,scottish_terrier_65,31,333,500,1,0,1,0,0.282576577,0.187255859,1
test,scottish_terrier_31,31,500,333,1,0,1,0,0.498384384,0.331237793,1
test,scottish_terrier_63,31,500,333,1,0,1,0,0.253021021,0.168273926,1
test,scottish_terrier_87,31,333,500,1,0,1,0,0.353399399,0.235351562,1
test,scottish_terrier_56,31,361,500,1,0,1,0,0.396077562,0.284667969,1
test,scottish_terrier_76,31,332,500,1,2,1,1,0.217572289,0.143554688,0
test,scottish_terrier_194,31,378,500,1,0,1,0,0.249820106,0.18927002,1
test,scottish_terrier_43,31,474,500,1,1,1,2,0.745565401,0.703857422,0
test,scottish_terrier_89,31,373,500,2,0,2,0,0.498193029,0.369262695,1
test,scottish_terrier_35,31,500,334,1,0,1,0,0.667317365,0.448547363,1
test,scottish_terrier_41,31,500,384,1,0,1,0,0.696010417,0.532653809,1
test,scottish_terrier_95,31,332,500,1,0,1,0,0.279253012,0.185302734,1
test,scottish_terrier_53,31,375,500,1,0,1,0,0.27816,0.208129883,1
test,scottish_terrier_71,31,350,500,1,0,1,0,0.414782857,0.29107666,1
test,scottish_terrier_49,31,458,500,1,0,1,0,0.223567686,0.204711914,1
test,scottish_terrier_42,31,375,500,1,0,1,0,0.465013333,0.348632812,1
test,scottish_terrier_61,31,333,500,1,0,1,0,0.345009009,0.229248047,1
test,scottish_terrier_92,31,334,500,1,0,1,0,0.028011976,0.0190429688,1
test,scottish_terrier_83,31,500,333,1,0,1,0,0.526582583,0.350341797,1
test,scottish_terrier_199,31,500,332,1,0,1,0,0.633331325,0.41998291,1
test,scottish_terrier_8,31,500,375,1,0,1,0,0.312208,0.234130859,1
test,scottish_terrier_33,31,500,434,1,0,1,0,0.340658986,0.295349121,1
test,scottish_terrier_96,31,332,500,1,0,1,0,0.387144578,0.257019043,1
test,scottish_terrier_79,31,500,448,1,0,1,0,0.392883929,0.353210449,1
test,scottish_terrier_73,31,480,322,1,0,1,0,0.522936077,0.351318359,1
test,scottish_terrier_82,31,500,375,1,0,1,0,0.178410667,0.133972168,1
test,scottish_terrier_2,31,500,375,1,0,1,0,0.352618667,0.264282227,1
test,scottish_terrier_44,31,500,350,1,0,1,0,0.495777143,0.348693848,1
test,scottish_terrier_34,31,334,500,1,0,1,0,0.42057485,0.282287598,1
test,scottish_terrier_64,31,500,333,1,0,1,0,0.342108108,0.226806641,1
test,scottish_terrier_81,31,500,375,1,0,1,0,0.282186667,0.211853027,1
test,scottish_terrier_66,31,333,500,1,2,1,2,0.485753754,0.322814941,1
test,scottish_terrier_58,31,332,500,1,0,1,0,0.383981928,0.255065918,1
test,scottish_terrier_6,31,500,332,1,0,1,0,0.508174699,0.337768555,1
test,scottish_terrier_21,31,375,500,1,0,1,0,0.243664,0.183532715,1
test,scottish_terrier_57,31,332,500,1,0,1,0,0.153373494,0.10144043,1
test,scottish_terrier_45,31,500,333,1,0,1,0,0.244342342,0.162414551,1
test,scottish_terrier_20,31,500,375,1,1,1,1,0.518128,0.389282227,1
test,scottish_terrier_91,31,500,333,1,0,1,0,0.766702703,0.508911133,1
test,scottish_terrier_52,31,375,500,1,0,1,0,0.345141333,0.258117676,1
test,scottish_terrier_59,31,500,332,1,0,1,0,0.260608434,0.172790527,1
test,scottish_terrier_38,31,500,368,1,0,1,0,0.338402174,0.247436523,1
test,scottish_terrier_23,31,332,500,1,0,1,0,0.26703012,0.17755127,1
test,scottish_terrier_46,31,500,333,1,0,1,0,0.492798799,0.327636719,1
test,scottish_terrier_30,31,500,333,1,0,1,0,0.648456456,0.429748535,1
test,scottish_terrier_68,31,500,333,1,0,1,0,0.326024024,0.215759277,1
test,scottish_terrier_22,31,500,361,1,0,1,0,0.40268144,0.288757324,1
test,scottish_terrier_25,31,500,375,1,0,1,0,0.351456,0.263671875,1
test,scottish_terrier_70,31,500,284,1,0,1,0,0.682647887,0.389953613,1
test,scottish_terrier_198,31,333,500,1,0,1,0,0.359555556,0.238708496,1
test,scottish_terrier_51,31,375,500,1,0,1,0,0.276608,0.20715332,1
test,scottish_terrier_75,31,430,500,1,0,1,0,0.555306977,0.477355957,1
test,scottish_terrier_60,31,334,500,1,0,1,0,0.25688024,0.172973633,1
test,scottish_terrier_3,31,500,333,1,0,1,0,0.35378979,0.234741211,1
test,scottish_terrier_69,31,500,333,1,0,1,0,0.594402402,0.394165039,1
test,scottish_terrier_77,31,375,500,1,0,1,0,0.372416,0.27935791,1
test,scottish_terrier_19,31,333,500,1,0,1,0,0.100252252,0.06640625,1
test,scottish_terrier_55,31,367,500,1,0,1,0,0.272566757,0.200622559,1
test,scottish_terrier_26,31,333,500,1,0,1,0,0.288618619,0.191101074,1
test,scottish_terrier_98,31,332,500,1,0,1,0,0.111831325,0.0743408203,1
test,scottish_terrier_193,31,333,500,1,0,1,0,0.331189189,0.220458984,1
test,scottish_terrier_195,31,313,500,1,0,1,0,0.416051118,0.260498047,1
test,scottish_terrier_74,31,426,500,1,0,1,0,0.437492958,0.37286377,1
test,scottish_terrier_197,31,407,500,1,0,1,0,0.431267813,0.350708008,1
test,scottish_terrier_27,31,333,500,1,0,1,0,0.158354354,0.105102539,1
test,scottish_terrier_72,31,500,333,1,0,1,0,0.347003003,0.231079102,1
test,scottish_terrier_192,31,333,500,1,0,1,0,0.400132132,0.265136719,1
test,scottish_terrier_37,31,500,334,1,0,1,0,0.290263473,0.194091797,1
test,scottish_terrier_84,31,500,488,1,0,1,0,0.624536885,0.610656738,1
test,scottish_terrier_36,31,500,487,1,0,1,0,0.557831622,0.544372559,1
test,scottish_terrier_191,31,375,500,2,0,1,0,0.323344,0.242431641,0
test,scottish_terrier_67,31,500,422,1,0,1,0,0.59178673,0.499694824,1
test,scottish_terrier_32,31,500,375,1,0,1,0,0.333536,0.249816895,1
test,scottish_terrier_50,31,333,500,1,0,1,0,0.268414414,0.177612305,1
test,scottish_terrier_90,31,500,499,1,0,1,0,0.384156313,0.384521484,1
test,scottish_terrier_29,31,335,500,1,0,1,0,0.298871642,0.200622559,1
test,scottish_terrier_28,31,334,500,1,0,1,0,0.16005988,0.107666016,1
test,scottish_terrier_1,31,500,417,1,0,1,0,0.259913669,0.217956543,1
test,scottish_terrier_78,31,500,375,1,0,1,0,0.262608,0.197143555,1
test,scottish_terrier_54,31,332,500,1,0,1,0,0.304885542,0.202453613,1
test,scottish_terrier_5,31,500,333,1,0,1,0,0.362432432,0.240539551,1
test,scottish_terrier_39,31,332,500,1,0,1,0,0.325759036,0.216369629,1
test,scottish_terrier_62,31,333,500,1,0,1,0,0.237477477,0.158081055,1
test,scottish_terrier_97,31,500,375,1,0,1,0,0.532042667,0.399780273,1
test,scottish_terrier_94,31,500,375,1,0,1,0,0.248602667,0.186096191,1
test,scottish_terrier_93,31,375,500,1,0,1,0,0.468565333,0.350524902,1
test,scottish_terrier_40,31,480,386,1,0,1,0,0.669581174,0.538696289,1
test,scottish_terrier_48,31,495,500,1,1,1,1,0.259309091,0.2578125,1
test,scottish_terrier_99,31,334,500,1,0,1,0,0.139658683,0.0933227539,1
test,scottish_terrier_47,31,500,334,1,1,1,0,0.40091018,0.269348145,0
test,scottish_terrier_88,31,375,500,1,3,1,0,0.242432,0.180664062,0
test,scottish_terrier_86,31,500,333,1,0,1,0,0.605363363,0.401794434,1
test,scottish_terrier_9,31,500,333,1,2,1,3,0.48821021,0.324707031,0
test,scottish_terrier_196,31,500,333,1,0,1,1,0.734264264,0.487915039,0
test,scottish_terrier_4,31,480,480,1,0,1,0,0.628311632,0.626708984,1
test,scottish_terrier_24,31,333,500,1,0,1,0,0.142192192,0.0936889648,1
test,shiba_inu_69,32,500,333,1,0,1,0,0.396462462,0.263183594,1
test,shiba_inu_203,32,366,500,1,0,1,0,0.597295082,0.439025879,1
test,shiba_inu_75,32,500,375,1,0,1,1,0.121674667,0.0922241211,0
test,shiba_inu_205,32,334,500,3,0,2,0,0.139347305,0.0930175781,0
test,shiba_inu_27,32,458,500,1,0,1,0,0.113572052,0.103637695,1
test,shiba_inu_7,32,333,500,1,0,1,0,0.292108108,0.193908691,1
test,shiba_inu_1,32,375,500,1,2,1,3,0.1184,0.0884399414,0
test,shiba_inu_208,32,500,333,1,0,1,0,0.346966967,0.230224609,1
test,shiba_inu_80,32,400,500,1,0,1,0,0.40739,0.324157715,1
test,shiba_inu_29,32,332,500,1,0,1,0,0.520493976,0.346252441,1
